0.381, 0.939, Class 1.
0.378, 0.812, Class 1.
0.458, 0.967, Class 1.
0.389, 0.915, Class 1.
0.447, 0.951, Class 1.
0.339, 0.943, Class 1.
0.365, 0.838, Class 1.
0.384, 0.831, Class 1.
0.365, 0.899, Class 1.
0.473, 0.930, Class 1.
0.355, 0.732, Class 1.
0.420, 0.939, Class 1.
0.524, 0.850, Class 1.
0.360, 0.825, Class 1.
0.383, 0.933, Class 1.
0.420, 0.908, Class 1.
0.480, 0.905, Class 1.
0.411, 0.915, Class 1.
0.348, 0.880, Class 1.
0.400, 0.875, Class 1.
0.488, 0.830, Class 1.
0.333, 0.692, Class 1.
0.277, 0.690, Class 1.
0.240, 0.702, Class 1.
0.372, 0.694, Class 1.
0.290, 0.603, Class 1.
0.325, 0.691, Class 1.
0.331, 0.728, Class 1.
0.144, 0.818, Class 1.
0.246, 0.861, Class 1.
0.145, 0.733, Class 1.
0.162, 0.817, Class 1.
0.136, 0.831, Class 1.
0.204, 0.843, Class 1.
0.178, 0.801, Class 1.
0.372, 0.787, Class 1.
0.233, 0.800, Class 1.
0.335, 0.909, Class 1.
0.293, 0.812, Class 1.
0.330, 0.809, Class 1.
0.312, 0.842, Class 1.
0.420, 0.755, Class 1.
0.246, 0.768, Class 1.
0.345, 0.788, Class 1.
0.267, 0.799, Class 1.
0.349, 0.687, Class 1.
0.344, 0.809, Class 1.
0.364, 0.707, Class 1.
0.321, 0.777, Class 1.
0.338, 0.799, Class 1.
0.274, 0.813, Class 1.
0.261, 0.817, Class 1.
0.286, 0.667, Class 1.
0.316, 0.799, Class 1.
0.257, 0.770, Class 1.
0.263, 0.782, Class 1.
0.271, 0.789, Class 1.
0.349, 0.804, Class 1.
0.302, 0.704, Class 1.
0.316, 0.792, Class 1.
0.280, 0.814, Class 1.
0.293, 0.787, Class 1.
0.424, 0.742, Class 1.
0.354, 0.807, Class 1.
0.285, 0.849, Class 1.
0.247, 0.802, Class 1.
0.400, 0.766, Class 1.
0.315, 0.772, Class 1.
0.298, 0.857, Class 1.
0.379, 0.740, Class 1.
0.144, 0.595, Class 1.
0.258, 0.721, Class 1.
0.221, 0.580, Class 1.
0.170, 0.715, Class 1.
0.168, 0.647, Class 1.
0.240, 0.663, Class 1.
0.191, 0.709, Class 1.
0.254, 0.637, Class 1.
0.231, 0.565, Class 1.
0.233, 0.619, Class 1.
0.143, 0.638, Class 1.
0.164, 0.546, Class 1.
0.165, 0.630, Class 1.
0.120, 0.656, Class 1.
0.110, 0.895, Class 1.
0.070, 0.800, Class 1.
0.070, 0.863, Class 1.
0.159, 0.817, Class 1.
0.085, 0.846, Class 1.
0.148, 0.806, Class 1.
0.000, 0.846, Class 1.
0.118, 0.825, Class 1.
0.033, 0.928, Class 1.
0.006, 0.827, Class 1.
0.027, 0.901, Class 1.
0.108, 0.890, Class 1.
-0.048, 0.939, Class 1.
0.160, 0.943, Class 1.
0.040, 0.885, Class 1.
0.069, 0.825, Class 1.
0.014, 0.824, Class 1.
0.070, 0.725, Class 1.
0.011, 0.910, Class 1.
0.045, 0.839, Class 1.
0.058, 0.899, Class 1.
0.067, 0.905, Class 1.
0.059, 0.852, Class 1.
-0.011, 0.875, Class 1.
0.111, 0.907, Class 1.
0.089, 0.862, Class 1.
0.130, 0.870, Class 1.
0.023, 0.871, Class 1.
0.385, 0.701, Class 1.
0.309, 0.738, Class 1.
0.289, 0.766, Class 1.
0.342, 0.744, Class 1.
0.349, 0.783, Class 1.
0.385, 0.844, Class 1.
0.311, 0.765, Class 1.
0.370, 0.831, Class 1.
0.328, 0.758, Class 1.
0.274, 0.839, Class 1.
0.268, 0.793, Class 1.
0.331, 0.761, Class 1.
0.337, 0.746, Class 1.
0.383, 0.819, Class 1.
0.580, 0.698, Class 1.
0.506, 0.778, Class 1.
0.483, 0.793, Class 1.
0.523, 0.773, Class 1.
0.492, 0.791, Class 1.
0.496, 0.874, Class 1.
0.535, 0.815, Class 1.
0.489, 0.655, Class 1.
0.446, 0.664, Class 1.
0.501, 0.628, Class 1.
0.499, 0.693, Class 1.
0.430, 0.636, Class 1.
0.447, 0.568, Class 1.
0.482, 0.603, Class 1.
0.520, 0.545, Class 1.
0.606, 0.638, Class 1.
0.403, 0.678, Class 1.
0.474, 0.689, Class 1.
0.557, 0.656, Class 1.
0.515, 0.638, Class 1.
0.423, 0.643, Class 1.
0.447, 0.686, Class 1.
0.463, 0.592, Class 1.
0.492, 0.603, Class 1.
0.506, 0.721, Class 1.
0.407, 0.699, Class 1.
0.517, 0.623, Class 1.
0.501, 0.665, Class 1.
0.276, 0.608, Class 1.
0.349, 0.585, Class 1.
0.340, 0.502, Class 1.
0.424, 0.628, Class 1.
0.378, 0.618, Class 1.
0.339, 0.644, Class 1.
0.306, 0.604, Class 1.
-0.014, 0.689, Class 1.
0.149, 0.632, Class 1.
0.072, 0.752, Class 1.
0.032, 0.691, Class 1.
0.104, 0.716, Class 1.
0.113, 0.643, Class 1.
0.105, 0.607, Class 1.
0.095, 0.631, Class 1.
0.094, 0.649, Class 1.
-0.003, 0.808, Class 1.
0.142, 0.613, Class 1.
0.048, 0.730, Class 1.
0.070, 0.684, Class 1.
0.063, 0.739, Class 1.
0.097, 0.801, Class 1.
0.082, 0.763, Class 1.
0.099, 0.759, Class 1.
0.101, 0.870, Class 1.
0.102, 0.813, Class 1.
0.126, 0.700, Class 1.
0.019, 0.822, Class 1.
0.048, 0.751, Class 1.
0.108, 0.772, Class 1.
0.060, 0.736, Class 1.
0.037, 0.755, Class 1.
0.052, 0.851, Class 1.
0.117, 0.763, Class 1.
0.075, 0.810, Class 1.
0.066, 0.770, Class 1.
0.076, 0.855, Class 1.
0.084, 0.761, Class 1.
0.070, 0.771, Class 1.
0.031, 0.752, Class 1.
-0.094, 0.717, Class 1.
0.097, 0.827, Class 1.
0.090, 0.933, Class 1.
-0.035, 0.779, Class 1.
0.015, 0.788, Class 1.
0.101, 0.826, Class 1.
0.073, 0.784, Class 1.
-0.035, 0.741, Class 1.
0.018, 0.781, Class 1.
0.221, 0.897, Class 1.
0.186, 0.865, Class 1.
0.266, 0.892, Class 1.
0.228, 0.830, Class 1.
0.307, 0.866, Class 1.
0.151, 0.943, Class 1.
0.229, 0.950, Class 1.
0.530, 0.794, Class 1.
0.618, 0.713, Class 1.
0.669, 0.781, Class 1.
0.610, 0.792, Class 1.
0.543, 0.784, Class 1.
0.605, 0.783, Class 1.
0.536, 0.798, Class 1.
0.581, 0.784, Class 1.
0.565, 0.861, Class 1.
0.595, 0.726, Class 1.
0.606, 0.759, Class 1.
0.553, 0.801, Class 1.
0.508, 0.808, Class 1.
0.504, 0.697, Class 1.
0.547, 0.723, Class 1.
0.524, 0.750, Class 1.
0.461, 0.827, Class 1.
0.529, 0.854, Class 1.
0.479, 0.798, Class 1.
0.529, 0.784, Class 1.
0.572, 0.780, Class 1.
0.510, 0.674, Class 1.
0.413, 0.646, Class 1.
0.471, 0.624, Class 1.
0.334, 0.605, Class 1.
0.362, 0.649, Class 1.
0.407, 0.592, Class 1.
0.373, 0.588, Class 1.
0.411, 0.643, Class 1.
0.392, 0.625, Class 1.
0.496, 0.643, Class 1.
0.428, 0.632, Class 1.
0.464, 0.681, Class 1.
0.360, 0.641, Class 1.
0.402, 0.698, Class 1.
0.194, 0.530, Class 1.
0.284, 0.611, Class 1.
0.193, 0.634, Class 1.
0.206, 0.497, Class 1.
0.216, 0.566, Class 1.
0.130, 0.571, Class 1.
0.229, 0.503, Class 1.
0.102, 0.545, Class 1.
0.047, 0.722, Class 1.
0.079, 0.632, Class 1.
0.104, 0.592, Class 1.
0.084, 0.591, Class 1.
0.065, 0.730, Class 1.
0.025, 0.619, Class 1.
0.044, 0.051, Class 2.
0.102, 0.062, Class 2.
-0.004, 0.018, Class 2.
0.162, 0.023, Class 2.
0.018, -0.055, Class 2.
0.046, -0.016, Class 2.
0.128, -0.021, Class 2.
0.088, 0.037, Class 2.
0.076, 0.121, Class 2.
-0.007, 0.216, Class 2.
0.096, 0.112, Class 2.
0.106, 0.080, Class 2.
0.052, 0.103, Class 2.
-0.065, 0.081, Class 2.
0.122, 0.083, Class 2.
0.084, 0.064, Class 2.
0.251, 0.043, Class 2.
0.115, 0.084, Class 2.
0.092, 0.139, Class 2.
0.071, 0.153, Class 2.
0.073, 0.099, Class 2.
0.008, 0.059, Class 2.
0.072, 0.039, Class 2.
0.093, -0.048, Class 2.
0.096, 0.038, Class 2.
0.075, 0.033, Class 2.
0.123, 0.149, Class 2.
0.114, -0.007, Class 2.
0.221, 0.055, Class 2.
0.177, 0.060, Class 2.
0.078, 0.046, Class 2.
0.192, 0.087, Class 2.
0.139, 0.201, Class 2.
0.139, -0.017, Class 2.
0.227, -0.008, Class 2.
0.170, 0.061, Class 2.
0.098, 0.050, Class 2.
0.024, 0.047, Class 2.
0.027, 0.069, Class 2.
0.177, 0.003, Class 2.
0.110, 0.163, Class 2.
0.116, 0.096, Class 2.
0.138, 0.107, Class 2.
0.155, 0.056, Class 2.
0.119, 0.037, Class 2.
0.042, 0.034, Class 2.
0.096, 0.137, Class 2.
0.162, 0.027, Class 2.
0.057, 0.085, Class 2.
0.087, 0.176, Class 2.
0.124, -0.049, Class 2.
0.111, 0.161, Class 2.
0.237, 0.123, Class 2.
0.147, 0.092, Class 2.
0.234, 0.130, Class 2.
0.124, 0.023, Class 2.
0.157, 0.075, Class 2.
0.228, 0.140, Class 2.
0.031, 0.156, Class 2.
0.230, 0.036, Class 2.
0.157, 0.086, Class 2.
0.233, 0.109, Class 2.
0.169, 0.078, Class 2.
0.218, 0.134, Class 2.
0.043, -0.012, Class 2.
0.126, 0.103, Class 2.
0.220, 0.106, Class 2.
0.098, 0.120, Class 2.
0.171, 0.079, Class 2.
0.099, 0.170, Class 2.
0.243, 0.115, Class 2.
0.225, 0.054, Class 2.
0.248, 0.053, Class 2.
0.115, 0.037, Class 2.
0.119, 0.065, Class 2.
0.189, 0.032, Class 2.
0.167, 0.122, Class 2.
0.259, 0.086, Class 2.
0.267, 0.052, Class 2.
0.239, 0.150, Class 2.
0.196, 0.111, Class 2.
0.104, 0.072, Class 2.
0.218, 0.124, Class 2.
0.208, 0.133, Class 2.
0.327, 0.208, Class 2.
0.186, 0.106, Class 2.
0.142, 0.143, Class 2.
0.229, 0.070, Class 2.
0.164, 0.153, Class 2.
0.235, 0.105, Class 2.
0.262, 0.121, Class 2.
0.169, 0.111, Class 2.
0.061, 0.121, Class 2.
0.226, 0.087, Class 2.
0.218, 0.056, Class 2.
0.237, 0.206, Class 2.
0.187, 0.153, Class 2.
0.171, 0.103, Class 2.
0.220, 0.216, Class 2.
0.187, 0.177, Class 2.
0.225, 0.128, Class 2.
0.181, 0.164, Class 2.
0.122, 0.166, Class 2.
0.210, 0.134, Class 2.
0.226, 0.106, Class 2.
0.122, 0.145, Class 2.
0.190, 0.241, Class 2.
0.151, 0.116, Class 2.
-0.015, 0.084, Class 2.
0.189, 0.189, Class 2.
0.176, 0.009, Class 2.
0.064, 0.139, Class 2.
0.092, 0.120, Class 2.
0.081, 0.188, Class 2.
0.193, 0.206, Class 2.
0.039, 0.174, Class 2.
0.161, 0.097, Class 2.
0.218, 0.178, Class 2.
0.127, 0.118, Class 2.
0.127, 0.083, Class 2.
0.239, 0.051, Class 2.
0.197, 0.152, Class 2.
0.196, 0.182, Class 2.
0.038, 0.195, Class 2.
0.117, 0.204, Class 2.
0.072, 0.124, Class 2.
0.115, 0.080, Class 2.
0.127, 0.146, Class 2.
0.165, 0.180, Class 2.
0.258, 0.191, Class 2.
0.133, 0.208, Class 2.
0.173, 0.211, Class 2.
0.142, 0.212, Class 2.
0.172, 0.310, Class 2.
0.108, 0.185, Class 2.
0.122, 0.174, Class 2.
0.109, 0.178, Class 2.
0.059, 0.217, Class 2.
0.218, 0.194, Class 2.
0.098, 0.106, Class 2.
0.034, 0.197, Class 2.
0.138, 0.195, Class 2.
0.209, 0.168, Class 2.
0.133, 0.145, Class 2.
0.169, 0.203, Class 2.
0.177, 0.137, Class 2.
0.176, 0.153, Class 2.
0.103, 0.240, Class 2.
0.145, 0.112, Class 2.
0.209, 0.170, Class 2.
0.252, 0.188, Class 2.
0.299, 0.118, Class 2.
0.215, 0.217, Class 2.
0.248, 0.128, Class 2.
0.292, 0.121, Class 2.
0.164, 0.184, Class 2.
0.256, 0.167, Class 2.
0.183, 0.201, Class 2.
0.317, 0.075, Class 2.
0.214, 0.159, Class 2.
0.231, 0.208, Class 2.
0.250, 0.175, Class 2.
0.312, 0.108, Class 2.
0.294, 0.171, Class 2.
0.253, 0.130, Class 2.
0.222, 0.065, Class 2.
0.332, 0.099, Class 2.
0.351, 0.152, Class 2.
0.296, 0.244, Class 2.
0.305, -0.044, Class 2.
0.211, 0.156, Class 2.
0.247, 0.214, Class 2.
0.313, 0.122, Class 2.
0.229, 0.196, Class 2.
0.302, 0.054, Class 2.
0.342, 0.038, Class 2.
0.224, 0.136, Class 2.
0.243, 0.090, Class 2.
0.356, 0.140, Class 2.
0.285, 0.203, Class 2.
0.271, 0.096, Class 2.
0.340, 0.125, Class 2.
0.270, 0.033, Class 2.
0.352, 0.086, Class 2.
0.182, 0.070, Class 2.
0.264, 0.125, Class 2.
0.357, 0.083, Class 2.
0.252, 0.076, Class 2.
0.267, 0.124, Class 2.
0.311, 0.209, Class 2.
0.249, 0.058, Class 2.
0.213, 0.132, Class 2.
0.297, 0.119, Class 2.
0.253, 0.036, Class 2.
0.259, 0.117, Class 2.
0.319, 0.100, Class 2.
0.234, 0.070, Class 2.
0.303, 0.106, Class 2.
0.328, 0.113, Class 2.
0.279, 0.143, Class 2.
0.303, 0.181, Class 2.
0.288, 0.067, Class 2.
0.248, 0.047, Class 2.
0.338, 0.139, Class 2.
0.302, 0.076, Class 2.
0.293, 0.034, Class 2.
0.294, 0.064, Class 2.
0.216, -0.032, Class 2.
0.311, 0.136, Class 2.
0.296, 0.002, Class 2.
0.244, 0.155, Class 2.
0.273, 0.114, Class 2.
0.180, 0.162, Class 2.
0.271, 0.145, Class 2.
0.294, 0.065, Class 2.
0.198, 0.062, Class 2.
0.220, 0.038, Class 2.
0.179, 0.020, Class 2.
0.256, 0.042, Class 2.
0.277, 0.150, Class 2.
0.323, 0.127, Class 2.
0.331, 0.081, Class 2.
0.364, 0.121, Class 2.
0.234, 0.106, Class 2.
0.267, 0.188, Class 2.
0.243, 0.123, Class 2.
0.236, -0.026, Class 2.
0.331, 0.130, Class 2.
0.213, 0.096, Class 2.
0.279, 0.132, Class 2.
0.333, 0.138, Class 2.
0.300, 0.196, Class 2.
0.293, 0.039, Class 2.
0.279, 0.068, Class 2.
0.335, 0.129, Class 2.
0.209, 0.143, Class 2.
0.247, 0.053, Class 2.
0.316, 0.038, Class 2.
0.343, 0.211, Class 2.
0.295, 0.129, Class 2.
0.208, 0.090, Class 2.
0.242, 0.098, Class 2.
0.187, 0.168, Class 2.
0.179, 0.086, Class 2.
0.241, 0.183, Class 2.
0.192, 0.069, Class 2.
0.218, 0.104, Class 2.
0.162, 0.211, Class 2.
0.277, 0.082, Class 2.
0.228, 0.174, Class 2.
0.355, 0.164, Class 2.
0.253, 0.146, Class 2.
0.233, 0.213, Class 2.
0.287, 0.135, Class 2.
0.263, 0.159, Class 2.
0.260, 0.091, Class 2.
0.199, 0.091, Class 2.
0.305, 0.232, Class 2.
0.232, 0.115, Class 2.
0.253, -0.005, Class 2.
0.115, 0.134, Class 2.
0.185, 0.093, Class 2.
0.190, 0.022, Class 2.
0.144, 0.107, Class 2.
0.304, 0.075, Class 2.
0.230, 0.019, Class 2.
0.284, 0.080, Class 2.
0.253, 0.157, Class 2.
0.206, 0.208, Class 2.
0.218, 0.039, Class 2.
0.194, 0.211, Class 2.
0.186, 0.137, Class 2.
0.214, 0.101, Class 2.
0.191, 0.063, Class 2.
0.217, 0.024, Class 2.
0.250, 0.132, Class 2.
0.277, 0.121, Class 2.
0.186, 0.080, Class 2.
0.185, 0.212, Class 2.
0.166, 0.177, Class 2.
0.177, 0.113, Class 2.
0.157, 0.189, Class 2.
0.214, 0.059, Class 2.
0.139, 0.133, Class 2.
0.251, 0.183, Class 2.
0.210, 0.116, Class 2.
0.151, 0.101, Class 2.
0.274, 0.010, Class 2.
0.205, 0.054, Class 2.
0.284, 0.114, Class 2.
0.178, 0.087, Class 2.
0.163, 0.140, Class 2.
0.238, 0.137, Class 2.
0.211, 0.062, Class 2.
0.113, 0.109, Class 2.
0.098, 0.121, Class 2.
0.218, 0.168, Class 2.
0.185, 0.116, Class 2.
0.182, 0.065, Class 2.
0.065, 0.164, Class 2.
0.145, 0.220, Class 2.
0.150, -0.012, Class 2.
0.155, 0.129, Class 2.
0.227, 0.200, Class 2.
0.180, 0.160, Class 2.
0.215, 0.189, Class 2.
0.262, 0.168, Class 2.
0.219, 0.100, Class 2.
0.110, 0.124, Class 2.
0.202, 0.108, Class 2.
0.091, 0.148, Class 2.
0.135, 0.200, Class 2.
0.150, 0.120, Class 2.
0.187, 0.107, Class 2.
0.160, 0.133, Class 2.
0.107, 0.153, Class 2.
0.110, 0.179, Class 2.
0.127, 0.087, Class 2.
0.223, 0.156, Class 2.
0.154, 0.103, Class 2.
0.088, 0.206, Class 2.
0.128, 0.178, Class 2.
0.104, 0.093, Class 2.
0.083, 0.226, Class 2.
0.105, 0.089, Class 2.
0.193, 0.208, Class 2.
0.126, 0.244, Class 2.
0.153, 0.138, Class 2.
0.167, 0.145, Class 2.
0.279, 0.112, Class 2.
0.119, 0.233, Class 2.
0.053, 0.219, Class 2.
0.205, 0.231, Class 2.
0.131, 0.161, Class 2.
0.126, 0.135, Class 2.
0.100, 0.151, Class 2.
0.126, 0.157, Class 2.
0.065, 0.187, Class 2.
0.171, 0.168, Class 2.
0.137, 0.161, Class 2.
0.031, 0.274, Class 2.
0.170, 0.178, Class 2.
0.118, 0.201, Class 2.
0.139, 0.243, Class 2.
0.112, 0.215, Class 2.
0.177, 0.208, Class 2.
0.003, 0.180, Class 2.
0.135, 0.205, Class 2.
0.124, 0.186, Class 2.
0.062, 0.170, Class 2.
0.147, 0.155, Class 2.
0.160, 0.171, Class 2.
0.094, 0.122, Class 2.
0.122, 0.166, Class 2.
0.137, 0.197, Class 2.
0.188, 0.217, Class 2.
0.098, 0.118, Class 2.
0.117, 0.259, Class 2.
0.192, 0.135, Class 2.
0.147, 0.216, Class 2.
0.110, 0.183, Class 2.
0.053, 0.099, Class 2.
0.136, 0.133, Class 2.
0.028, 0.048, Class 2.
0.117, 0.100, Class 2.
0.193, 0.080, Class 2.
0.039, 0.224, Class 2.
0.139, 0.196, Class 2.
0.053, 0.070, Class 2.
0.067, 0.118, Class 2.
0.074, 0.105, Class 2.
0.218, 0.144, Class 2.
0.113, 0.140, Class 2.
0.096, 0.104, Class 2.
0.140, 0.074, Class 2.
0.062, 0.148, Class 2.
0.077, 0.144, Class 2.
0.042, 0.055, Class 2.
0.068, 0.126, Class 2.
0.050, 0.050, Class 2.
0.176, 0.080, Class 2.
0.122, 0.115, Class 2.
0.167, 0.095, Class 2.
0.181, 0.083, Class 2.
0.202, 0.112, Class 2.
0.103, 0.165, Class 2.
0.173, 0.082, Class 2.
0.105, 0.074, Class 2.
0.119, 0.157, Class 2.
0.101, 0.147, Class 2.
0.155, 0.070, Class 2.
0.130, 0.090, Class 2.
0.231, 0.123, Class 2.
0.185, 0.105, Class 2.
0.149, 0.188, Class 2.
0.123, 0.090, Class 2.
0.193, 0.042, Class 2.
0.201, 0.070, Class 2.
0.185, 0.132, Class 2.
0.170, 0.168, Class 2.
0.083, 0.084, Class 2.
0.132, 0.060, Class 2.
0.150, 0.006, Class 2.
0.057, 0.150, Class 2.
0.046, 0.120, Class 2.
0.159, 0.097, Class 2.
0.150, 0.119, Class 2.
0.091, 0.079, Class 2.
0.160, 0.108, Class 2.
0.117, 0.087, Class 2.
0.170, 0.005, Class 2.
0.106, 0.024, Class 2.
0.138, -0.009, Class 2.
0.109, 0.191, Class 2.
0.115, 0.101, Class 2.
0.128, 0.094, Class 2.
0.153, -0.033, Class 2.
0.179, 0.073, Class 2.
0.165, 0.076, Class 2.
0.134, 0.019, Class 2.
0.080, 0.029, Class 2.
0.080, 0.062, Class 2.
0.081, 0.134, Class 2.
0.086, 0.039, Class 2.
0.111, 0.100, Class 2.
0.091, 0.041, Class 2.
0.049, -0.023, Class 2.
0.066, 0.094, Class 2.
0.011, 0.076, Class 2.
0.076, -0.021, Class 2.
0.059, -0.025, Class 2.
0.020, 0.076, Class 2.
-0.066, 0.113, Class 2.
0.044, 0.112, Class 2.
0.135, 0.088, Class 2.
0.031, 0.070, Class 2.
0.086, 0.013, Class 2.
-0.026, 0.081, Class 2.
-0.058, 0.003, Class 2.
0.006, 0.117, Class 2.
0.032, 0.087, Class 2.
0.088, 0.124, Class 2.
0.079, 0.155, Class 2.
0.073, 0.124, Class 2.
0.037, 0.067, Class 2.
0.026, 0.127, Class 2.
0.060, 0.079, Class 2.
-0.044, 0.111, Class 2.
0.015, 0.086, Class 2.
0.057, 0.158, Class 2.
0.099, 0.094, Class 2.
0.097, 0.096, Class 2.
0.009, 0.132, Class 2.
0.044, -0.015, Class 2.
0.037, 0.154, Class 2.
-0.009, 0.080, Class 2.
0.060, 0.012, Class 2.
0.034, 0.004, Class 2.
-0.009, 0.013, Class 2.
0.043, 0.027, Class 2.
0.015, -0.015, Class 2.
0.077, 0.017, Class 2.
0.067, 0.071, Class 2.
0.097, 0.028, Class 2.
-0.043, 0.038, Class 2.
-0.030, 0.077, Class 2.
0.088, -0.004, Class 2.
0.001, 0.031, Class 2.
0.055, 0.039, Class 2.
-0.096, 0.067, Class 2.
0.068, -0.031, Class 2.
0.156, -0.018, Class 2.
0.140, -0.040, Class 2.
0.030, 0.029, Class 2.
0.046, 0.002, Class 2.
0.089, -0.021, Class 2.
0.038, 0.021, Class 2.
0.078, -0.008, Class 2.
0.084, 0.062, Class 2.
0.215, 0.023, Class 2.
0.097, 0.037, Class 2.
0.160, 0.010, Class 2.
0.122, 0.094, Class 2.
0.144, -0.067, Class 2.
0.081, 0.069, Class 2.
0.254, 0.005, Class 2.
0.188, 0.106, Class 2.
0.101, 0.035, Class 2.
0.141, -0.046, Class 2.
0.157, 0.019, Class 2.
0.310, 0.085, Class 2.
0.240, -0.015, Class 2.
0.269, -0.038, Class 2.
0.245, -0.002, Class 2.
0.172, 0.090, Class 2.
0.241, -0.020, Class 2.
0.208, 0.118, Class 2.
0.274, 0.112, Class 2.
0.139, 0.121, Class 2.
0.155, 0.005, Class 2.
0.172, 0.101, Class 2.
0.231, 0.043, Class 2.
0.130, 0.057, Class 2.
0.231, 0.047, Class 2.
0.217, -0.010, Class 2.
0.078, 0.098, Class 2.
0.248, -0.005, Class 2.
0.234, 0.061, Class 2.
0.231, -0.032, Class 2.
0.234, 0.016, Class 2.
0.024, 0.053, Class 2.
0.078, 0.061, Class 2.
0.025, 0.096, Class 2.
0.058, 0.052, Class 2.
0.079, 0.069, Class 2.
0.027, 0.033, Class 2.
0.120, 0.037, Class 2.
0.082, 0.094, Class 2.
0.108, 0.107, Class 2.
